Exported at 29/04/2024 14:07:38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy mokre 1x15 he 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1.2,1.2,29/04/2024 11:36:49*,-2.502, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.3,1.3,29/04/2024 11:36:49*,-2.322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4,1.4,29/04/2024 11:36:49*,-1.956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,29/04/2024 11:36:49*,-1.39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,29/04/2024 11:36:49*,-1.791, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,29/04/2024 11:36:49*,0.031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,29/04/2024 11:36:49*,-1.915, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,29/04/2024 11:36:49*,-3.13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,29/04/2024 11:36:49*,-2.742, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,29/04/2024 11:36:49*,-2.952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,29/04/2024 11:36:49*,-2.925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,29/04/2024 11:36:49*,-2.563, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,29/04/2024 11:36:49*,-2.916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,29/04/2024 11:36:49*,-2.761, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,29/04/2024 11:36:49*,-3.946, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,29/04/2024 11:36:49*,-2.831, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,29/04/2024 11:36:49*,-2.754, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,29/04/2024 11:36:49*,-3.784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-478,3,29/04/2024 11:36:49,-3.487,15.7,956019,583036,936573.49,222.82,1724.56,7660.7,1298.81,48152,1665.15,156.02,101.33,0,0,2258.19,349.53,1041.68,71.7,528.97,69.98,139.55,58.32,114.57,42.28,70.74,13.92,2959.22,266.92,3.98,0.56,6.86,0.31,10.26,2.71,0,0,14.01,2.47,44.15,4.8,1.1,5.04,7.13,25.26,18.84,8.06,15.73,5.46,128174.51,369.5,2859.79,14474.61,2454.05,103013.25,3562.3,357.49,232.17,0,0,2720.22,421.04,1457.52,100.32,882.59,116.75,249.12,104.11,167.45,61.79,101.64,20,4230.92,381.63,5.07,0.71,8.59,0.39,12.76,3.38,0,0,16.56,2.92,59.63,6.48,1.47,6.72,7.96,28.21,20.29,8.68,17.84,6.19
IAEA-478,3.1,29/04/2024 11:36:49,-3.345,15.7,956101,585671,936281.88,188.37,1727.08,8239.29,1387.06,48224.29,1667.94,11.41,69.04,0,0,2250.07,348.52,1031.63,71.5,507.85,68.76,192.22,59.19,91.7,37.86,36.55,7.72,2804.97,252.3,4.78,0.59,23.68,1.27,9.98,2.68,0,0,13.04,2.38,55.01,4.98,0.1,5.01,3.51,25.26,18.43,8.08,11.24,5.41,128790.11,312.36,2863.97,15567.83,2620.8,103167.9,3568.28,26.15,158.19,0,0,2710.45,419.83,1443.46,100.04,847.35,114.72,343.15,105.67,134.02,55.34,52.51,11.09,4010.39,360.72,6.08,0.76,29.65,1.6,12.42,3.33,0,0,15.42,2.81,74.3,6.73,0.14,6.68,3.92,28.2,19.86,8.71,12.75,6.14
IAEA-478,3.2,29/04/2024 11:36:49,-3.728,15.6,961606,586025,930621.34,348.84,1708.09,9457.67,1570.55,52033.44,1790.77,69.56,56.68,0,0,2553.25,391.64,1013.42,73.33,518.83,70.45,174.9,60.41,105.91,41.11,35.27,7.5,2912.75,262.19,4.94,0.61,27.26,1.53,11.68,2.86,0,0,13.19,2.44,54.58,5.1,0,0,5.75,25.92,21.08,8.51,16.31,5.66,140158.16,578.48,2832.48,17869.92,2967.49,111316.95,3831.06,159.39,129.88,0,0,3075.66,471.77,1417.99,102.6,865.67,117.54,312.22,107.83,154.8,60.09,50.68,10.78,4164.48,374.87,6.29,0.78,34.12,1.91,14.54,3.56,0,0,15.6,2.89,73.73,6.89,0,0,6.43,28.95,22.71,9.17,18.5,6.43
IAEA-478,3.3,29/04/2024 11:36:49,-3.425,15.7,958975,584814,934218.14,367.64,1714.19,8673.52,1451.82,49101.55,1696.61,15.28,69.73,0,0,2567.23,392.9,977.28,71.86,619.42,76.12,201.66,60,95.54,38.88,51.43,10.51,2955.16,266.33,4.79,0.6,41.29,2.84,11.17,2.73,0,0,11.18,2.31,46.68,4.95,0.06,5.17,9.83,25.64,19.87,8.32,11.32,5.64,132562.88,609.65,2842.59,16388.29,2743.16,105044.65,3629.61,35.01,159.78,0,0,3092.49,473.29,1367.41,100.55,1033.49,127,359.99,107.12,139.64,56.82,73.89,15.1,4225.13,380.79,6.09,0.76,51.68,3.55,13.9,3.4,0,0,13.22,2.73,63.05,6.69,0.08,6.89,10.98,28.63,21.41,8.96,12.84,6.4
IAEA-478,3.4,29/04/2024 11:36:49,-3.41,15.7,960221,585165,935134.01,254.46,1686.24,8083.28,1362.74,48828.84,1687.45,144.54,96.51,0,0,2478.53,380.45,1025.34,72.16,481.13,67.01,206.6,59.99,104.16,40.4,36.6,7.75,3076.77,278.06,4.51,0.59,25.67,1.42,9.98,2.8,0,0,8.26,1.99,47.59,4.97,0,0,12.59,25.48,20.22,8.5,16.9,5.71,130862.55,421.97,2796.25,15273.06,2574.85,104461.24,3610.03,331.2,221.14,0,0,2985.65,458.29,1434.67,100.96,802.76,111.81,368.82,107.1,152.24,59.05,52.59,11.14,4398.99,397.56,5.74,0.75,32.14,1.77,12.42,3.48,0,0,9.77,2.35,64.29,6.72,0,0,14.05,28.45,21.78,9.15,19.17,6.48
IAEA-478,3.5,29/04/2024 11:36:49,-3.674,15.6,964604,585691,931981.22,245.78,1760.06,8969.52,1499.08,51002.87,1758.16,0,0,0,0,2514.55,386.09,1108.59,73.71,518.86,69.9,223.9,61.03,110.47,41.89,51.28,10.51,3088.27,278.91,5.01,0.61,57.18,4.79,10.74,2.78,0,0,13.2,2.53,44.4,5.02,0,0,18.9,25.8,23.42,8.66,11.85,5.77,137190.21,407.57,2918.67,16947.57,2832.45,109112.22,3761.3,0,0,0,0,3029.04,465.08,1551.15,103.13,865.72,116.63,399.71,108.95,161.46,61.22,73.69,15.11,4415.44,398.77,6.37,0.77,71.58,6,13.37,3.46,0,0,15.61,2.99,59.97,6.79,0,0,21.1,28.81,25.23,9.33,13.44,6.55
IAEA-478,3.6,29/04/2024 11:36:49,-3.443,15.7,958719,585868,934249.66,265.5,1756.71,8966.31,1497.24,48762.98,1685.86,71.8,57.79,0,0,2758.58,419.23,1077.71,72.56,509.68,68.61,190.77,59.61,96.58,39.01,50.3,10.33,2788.75,250.6,4.69,0.58,73.14,7.4,12.35,2.88,0,0,10.76,2.3,56.55,5.11,0.04,5.13,20.92,25.46,20.65,8.66,12.26,5.83,132350.76,440.27,2913.11,16941.51,2828.98,104320.34,3606.61,164.51,132.41,0,0,3323,505.01,1507.94,101.53,850.4,114.48,340.56,106.42,141.16,57.01,72.28,14.85,3987.2,358.3,5.97,0.74,91.55,9.26,15.37,3.58,0,0,12.73,2.71,76.39,6.9,0.05,6.85,23.36,28.42,22.25,9.33,13.91,6.62
IAEA-478,3.7,29/04/2024 11:36:49,-3.429,15.7,953498,586056,939862.21,298.4,1648.9,7842.15,1324.8,45141.14,1568.43,18.67,19.23,0,0,2337.75,360.03,940.67,69.76,521.89,68.82,196.79,58.29,85.82,36.44,59.64,11.96,2503.88,223.99,4.61,0.59,72.18,7.41,11.35,2.77,0,0,11.37,2.3,56.62,5.04,0,0,9.2,24.85,14.35,8.04,11.32,5.57,121311.27,494.82,2734.33,14817.45,2503.15,96572.01,3355.41,42.78,44.07,0,0,2816.06,433.69,1316.19,97.61,870.77,114.82,351.3,104.06,125.42,53.26,85.69,17.18,3579.91,320.25,5.86,0.74,90.35,9.28,14.13,3.45,0,0,13.45,2.72,76.48,6.81,0,0,10.28,27.74,15.46,8.66,12.84,6.31
IAEA-478,3.8,29/04/2024 11:36:49,-3.35,15.7,955100,583182,939735.7,258.73,1661.71,7463.74,1269.25,45815.25,1590.23,25.82,68.8,0,0,2244.06,347.53,953.94,70.26,481.85,66.76,182.25,58.46,94.63,38.08,57.26,11.51,2505.94,224.23,4.56,0.58,80.48,8.97,10.8,2.72,0,0,12.23,2.38,42.84,4.74,0.58,4.9,3.76,24.97,15.42,8.19,10.16,5.44,121800.97,429.04,2755.57,14102.47,2398.2,98014.16,3402.04,59.16,157.64,0,0,2703.21,418.64,1334.76,98.3,803.96,111.39,325.35,104.35,138.3,55.65,82.28,16.54,3582.85,320.59,5.8,0.73,100.75,11.23,13.44,3.38,0,0,14.46,2.82,57.87,6.4,0.78,6.54,4.2,27.88,16.61,8.82,11.53,6.17
IAEA-478,3.9,29/04/2024 11:36:49,-2.907,15.7,948322,582922,943552.71,132.2,1772.24,7055.94,1210.24,43029.51,1500.33,14.97,15.78,0,0,2062.62,322,898.63,68.1,426.58,61.93,167.84,56.83,96.01,37.92,20.16,4.41,2351.65,209.91,4.8,0.57,70.48,7.22,10.69,2.67,0,0,12.21,2.34,45.26,4.67,0,0,15.26,24.34,21.17,7.99,11.32,5.49,114160.8,219.23,2938.86,13331.93,2286.69,92054.53,3209.71,34.29,36.16,0,0,2484.64,387.88,1257.37,95.29,711.75,103.34,299.62,101.46,140.33,55.42,28.96,6.34,3362.25,300.11,6.11,0.73,88.22,9.04,13.3,3.32,0,0,14.44,2.77,61.13,6.31,0,0,17.04,27.18,22.81,8.6,12.84,6.23
4.01,4,29/04/2024 11:36:49*,-1.531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,29/04/2024 11:36:49*,-2.031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,29/04/2024 11:36:49*,1.051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,29/04/2024 11:36:49*,1.286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,29/04/2024 11:36:49*,-1.538, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,29/04/2024 11:36:49*,-1.648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,29/04/2024 11:36:49*,-2.883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,29/04/2024 11:36:49*,-4.722, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,29/04/2024 11:36:49*,-5.063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,29/04/2024 11:36:49*,-5.075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,29/04/2024 11:36:49*,-5.012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,29/04/2024 11:36:49*,-4.916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,29/04/2024 11:36:49*,-4.906, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,29/04/2024 11:36:49*,-4.532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,29/04/2024 11:36:49*,-2.762, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,29/04/2024 11:36:49*,-2.176, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,29/04/2024 11:36:49*,-2.204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,29/04/2024 11:36:49*,-2.074, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,29/04/2024 11:36:49*,-2.655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,29/04/2024 11:36:49*,-3.228, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,29/04/2024 11:36:49*,-2.809, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.1,29/04/2024 11:36:49,-2.336,15.6,983904,588086,941423.09,259.86,1749.76,12249.53,1999.7,33461.94,1193.88,54.86,68.47,300.42,45.39,4650.25,687.69,993.16,71.89,608.73,75.17,209.19,59.07,77.13,35.16,26.57,5.79,5569.94,520,4.74,0.62,28.9,1.65,15.99,3.09,0.15,0.2,7.97,1.99,19.9,4.67,0.32,5.36,0,0,19.76,8.49,17.6,6.04,112673.32,430.92,2901.58,23145.03,3778.36,71586.3,2554.11,125.7,156.89,750.13,113.33,5601.72,828.4,1389.64,100.58,1015.67,125.42,373.44,105.45,112.73,51.39,38.17,8.32,7963.59,743.47,6.03,0.79,36.17,2.06,19.9,3.85,0.19,0.27,9.43,2.36,26.89,6.31,0.42,7.15,0,0,21.28,9.15,19.96,6.85
IAEA-465,6.2,29/04/2024 11:36:49,-2.212,15.5,998073,591950,936664.61,158.74,1760.74,12336.39,2014.17,36178.61,1284.59,59.47,50.3,288.88,46.39,5198.68,766.75,1145.17,74.73,703.43,82.26,217.46,60.66,97.37,39.34,106.41,20.17,6676.28,627.76,5.13,0.66,63.63,5.49,14.48,3.2,0.13,0.21,12.43,2.53,23.16,4.97,0.02,5.73,3.47,25.86,24.61,8.92,21.44,6.38,121300.34,263.23,2919.79,23309.15,3805.7,77398.15,2748.17,136.28,115.26,721.32,115.83,6262.36,923.63,1602.33,104.56,1173.68,137.25,388.2,108.3,142.32,57.5,152.89,28.98,9545.37,897.53,6.53,0.84,79.65,6.88,18.03,3.98,0.17,0.28,14.7,2.99,31.28,6.71,0.02,7.64,3.88,28.88,26.51,9.61,24.32,7.24
IAEA-465,6.3,29/04/2024 11:36:49,-2.253,15.5,996315,592865,936869.51,258.03,1816.26,12045.38,1969.94,36205.23,1285.28,39.01,68.21,298.18,46.21,5129.23,756.77,1149.15,74.71,745.83,84.63,230.07,60.66,66.54,34.15,104.93,20.01,6713.56,631.47,4.69,0.65,21.52,1.1,23.65,4.32,0,0,15.22,2.74,24.89,5,0,0,7.13,25.81,22.14,9.16,26.12,6.49,120940.01,427.89,3011.86,22759.29,3722.13,77455.1,2749.64,89.4,156.3,744.53,115.37,6178.69,911.61,1607.9,104.53,1244.41,141.2,410.71,108.29,97.25,49.92,150.77,28.75,9598.68,902.84,5.96,0.83,26.94,1.38,29.43,5.38,0,0,18,3.25,33.62,6.75,0,0,7.96,28.81,23.85,9.87,29.63,7.37
