Exported at 10/05/2024 15:23:14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy suche 1x15 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1,1,10/05/2024 14:18:25*,-2.272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.1,1.1,10/05/2024 14:18:25*,-2.684, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.2,1.2,10/05/2024 14:18:25*,-2.541, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.3,1.3,10/05/2024 14:18:25*,-2.564, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4,1.4,10/05/2024 14:18:25*,-2.791, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,10/05/2024 14:18:25*,-2.607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,10/05/2024 14:18:25*,-2.295, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,10/05/2024 14:18:25*,-2.066, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,10/05/2024 14:18:25*,-2.529, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,10/05/2024 14:18:25*,-2.89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,10/05/2024 14:18:25*,-3.022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,10/05/2024 14:18:25*,-2.95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,10/05/2024 14:18:25*,-2.84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,10/05/2024 14:18:25*,-2.744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,10/05/2024 14:18:25*,-2.741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,10/05/2024 14:18:25*,-2.803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,10/05/2024 14:18:25*,-2.791, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,10/05/2024 14:18:25*,-2.856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,10/05/2024 14:18:25*,-3.043, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,10/05/2024 14:18:25*,-3.309, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60113 Gypsum,3,10/05/2024 14:18:25,-3.334,14.7,1331292,568439,797443.22,12582.89,2940.78,6641.1,1215.93,17689.7,706.37,0,0,69088.27,1878.95,1362.53,275.66,92300.41,795.89,68.33,48.26,356.25,150.77,221.92,95.16,204.27,69.99,1477.83,148,13.66,1.44,74.68,4.41,24.34,6.41,0,0,260.32,17.16,0.64,10.75,8.31,12.7,137,101.08,33.02,19.97,11.32,13.28,378696.65,20865.9,4876.63,12548.12,2297.45,37844.19,1511.17,0,0,172506.77,4691.56,1641.31,332.07,129147.3,1113.61,114.01,80.52,635.97,269.15,324.35,139.08,293.5,100.56,2112.91,211.61,17.39,1.83,93.49,5.52,30.29,7.97,0,0,307.86,20.3,0.87,14.53,11.07,16.94,152.96,112.86,35.57,21.52,12.84,15.06
NCS DC60113 Gypsum,3.1,10/05/2024 14:18:25,-3.339,14.7,1337209,569183,797090.23,10241.07,2908.23,6880.19,1255.11,18976.49,749.74,0,0,68372.53,1860.09,1426.31,283.63,93537.35,804.73,13.49,48.27,514.18,153.83,297.8,109.84,125.2,68.08,1770.65,171.92,13.3,1.46,86.6,5.48,25.33,6.59,0,0,271.69,17.74,0,0,13.33,13,295.7,199.95,34.97,19.6,13.6,13.46,378861.54,16982.51,4822.65,12999.86,2371.48,40597.06,1603.95,0,0,170719.62,4644.47,1718.13,341.66,130878.03,1125.98,22.51,80.55,917.91,274.62,435.26,160.54,179.9,97.82,2531.57,245.8,16.92,1.86,108.4,6.86,31.53,8.21,0,0,321.3,20.98,0,0,17.77,17.33,330.15,223.24,37.67,21.11,15.43,15.27
NCS DC60113 Gypsum,3.2,10/05/2024 14:18:25,-3.357,14.7,1339923,569239,791828.04,11083.62,2940.41,7112.1,1287.82,19179.39,756.78,0,0,70034.14,1904.76,1536.82,298.47,96027.8,823.38,19.73,49.39,451.92,156.52,228.04,97.86,133.24,69.62,1691.79,165.93,12.93,1.44,121.86,9.33,27.26,6.68,0.33,0.48,292.74,18.82,0,0,6.11,13.14,168.23,122.98,32.91,19.87,11,13.62,388508.06,18379.7,4876.01,13438.05,2433.28,41031.15,1619,0,0,174868.51,4755.99,1851.26,359.54,134362.69,1152.08,32.92,82.41,806.76,279.41,333.29,143.02,191.45,100.03,2418.82,237.24,16.45,1.83,152.54,11.68,33.93,8.31,0.43,0.63,346.2,22.26,0,0,8.15,17.52,187.84,137.3,35.45,21.4,12.48,15.46
NCS DC60113 Gypsum,3.3,10/05/2024 14:18:25,-3.323,14.7,1342192,569309,792549.08,9948.47,2926.18,6985.93,1272.49,19178.05,756.94,0,0,70334.25,1912.5,1453.78,289.33,95645.88,821.49,85.1,49.28,415.38,154.38,352.14,122.39,114.07,69.46,1752.62,171.43,11.93,1.4,91.26,5.86,30.46,6.56,0.44,0.47,295.07,18.93,6.06,11.35,5.65,13.15,695.77,395.02,34.27,19.52,14.34,13.89,387353.11,16497.31,4852.42,13199.65,2404.32,41028.28,1619.36,0,0,175617.87,4775.32,1751.23,348.52,133828.3,1149.43,141.99,82.23,741.53,275.61,514.68,178.88,163.9,99.8,2505.8,245.1,15.18,1.78,114.24,7.33,37.91,8.17,0.58,0.62,348.95,22.38,8.19,15.33,7.54,17.53,776.83,441.04,36.91,21.02,16.26,15.75
NCS DC60113 Gypsum,3.4,10/05/2024 14:18:25,-3.324,14.6,1351379,570356,784084.34,11192.61,3006.53,7013.67,1279.98,19784.47,778.63,0,0,73090.1,1986.26,1555.42,304.29,100414.5,857.04,66.58,51.09,331.24,159.59,210.63,96.98,104.7,71.4,1578.46,159.23,12.16,1.42,101.42,6.83,29.84,6.99,0,0,276.07,18.25,0,0,2.46,13.56,82.3,67.49,53.27,21.47,15.76,14.15,403105.28,18560.43,4985.65,13252.06,2418.48,42325.6,1665.76,0,0,182498.95,4959.51,1873.67,366.55,140500.57,1199.18,111.09,85.24,591.33,284.9,307.85,141.75,150.43,102.59,2256.8,227.65,15.48,1.81,126.95,8.55,37.14,8.7,0,0,326.48,21.58,0,0,3.28,18.09,91.89,75.35,57.38,23.13,17.88,16.05
NCS DC60113 Gypsum,3.5,10/05/2024 14:18:25,-3.185,14.7,1345936,570119,786616.72,11472.97,2932.59,7034.28,1277.73,19535.96,769.05,0,0,71525.75,1944.52,1613.8,308.22,98937.32,845.22,40.23,50.42,387.17,158.44,187.22,92.55,100.12,70.65,1633.49,162.88,13.13,1.45,113.92,8.23,31.71,6.8,0,0,268.94,17.89,0,0,5.26,13.47,429.36,276.47,37.34,21.42,15.29,13.96,397653.01,19025.35,4863.05,13291.02,2414.22,41793.95,1645.26,0,0,178592.93,4855.29,1943.99,371.29,138433.7,1182.63,67.13,84.13,691.18,282.84,273.63,135.27,143.86,101.52,2335.47,232.88,16.71,1.85,142.61,10.31,39.47,8.47,0,0,318.05,21.15,0,0,7.01,17.97,479.38,308.69,40.23,23.08,17.34,15.83
NCS DC60113 Gypsum,3.6,10/05/2024 14:18:25,-3.077,14.7,1346622,570209,790033.87,10361.32,2921.78,7096.06,1287.4,19172.93,757.26,0,0,71597.77,1946.45,1394.25,284.14,97325.5,833.53,55.72,49.84,423.98,158.03,203.02,94.57,171.3,71.63,1626.14,161.88,12.49,1.43,88.54,5.6,28.45,6.78,0,0,267.13,17.68,4.9,11.35,10.89,13.21,58.97,66.08,51.94,21.04,14.83,13.85,392593.16,17181.92,4845.12,13407.75,2432.49,41017.33,1620.03,0,0,178772.74,4860.1,1679.53,342.28,136178.44,1166.28,92.97,83.16,756.89,282.11,296.72,138.21,246.13,102.92,2324.97,231.45,15.89,1.82,110.83,7.01,35.41,8.44,0,0,315.91,20.91,6.62,15.33,14.52,17.62,65.84,73.78,55.95,22.67,16.82,15.72
NCS DC60113 Gypsum,3.7,10/05/2024 14:18:25,-3.018,14.7,1334960,568757,798710.75,9957.35,2869.95,7144.17,1290.38,18801.53,743.19,0,0,68304.78,1858.32,1359.88,276.81,92822.66,799.21,23.84,48.43,387.33,152.28,265.6,103.53,125.14,68.05,1523.78,152.37,10.69,1.32,126.07,10.04,27.48,6.43,0,0,247.5,16.66,8.51,10.99,9.39,12.8,82.02,63.92,46.65,20.33,14.9,13.39,376458.93,16512.03,4759.17,13498.64,2438.13,40222.76,1589.93,0,0,170550.46,4640.06,1638.12,333.45,129878.03,1118.26,39.77,80.8,691.45,271.84,388.19,151.31,179.81,97.77,2178.61,217.85,13.6,1.68,157.81,12.57,34.21,8,0,0,292.7,19.7,11.49,14.84,12.52,17.06,91.57,71.37,50.26,21.9,16.9,15.19
NCS DC60113 Gypsum,3.8,10/05/2024 14:18:25,-3.026,14.7,1322429,567244,802653.66,11778.62,2919.34,6682.65,1222.28,19511.13,765.44,0,0,66101.68,1799.87,1325.6,270.82,88762.24,769.75,58.29,46.68,586.16,150.5,242.4,97.37,130.71,66.3,1485.15,147.9,11.87,1.36,40.11,1.95,25.27,6.41,0,0,250.67,16.7,6.97,10.71,4.76,12.31,289.53,194.39,42.52,19.81,10.01,13.18,369341.22,19532.19,4841.07,12626.62,2309.45,41740.85,1637.53,0,0,165049.53,4494.1,1596.83,326.24,124196.66,1077.04,97.26,77.89,1046.4,268.68,354.28,142.31,187.81,95.26,2123.39,211.46,15.11,1.73,50.21,2.44,31.45,7.98,0,0,296.44,19.75,9.41,14.46,6.35,16.41,323.27,217.04,45.8,21.34,11.36,14.95
NCS DC60113 Gypsum,3.9,10/05/2024 14:18:25,-2.972,14.8,1308283,567834,811874.75,11896.98,2876.71,6919.16,1252.32,18474.98,729.5,0,0,63465.49,1729.35,1327.12,267.61,83241.06,728.48,36.77,45.02,369.52,141.24,257.84,98.39,152.29,64.24,1222.52,125.92,11.32,1.28,94.83,6.56,25.19,6.1,0,0,275.64,17.58,1.14,10.37,6.06,11.99,304.39,201.41,32.14,18.77,10.81,12.55,352814.78,19728.48,4770.38,13073.49,2366.21,39524.17,1560.65,0,0,158467.23,4318.02,1598.66,322.36,116471.41,1019.29,61.35,75.11,659.65,252.14,376.84,143.8,218.82,92.31,1747.89,180.04,14.41,1.63,118.7,8.21,31.36,7.59,0,0,325.97,20.79,1.53,14.01,8.08,15.99,339.85,224.88,34.62,20.22,12.27,14.24
4.01,4,10/05/2024 14:18:25*,-2.881, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,10/05/2024 14:18:25*,-2.811, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,10/05/2024 14:18:25*,-2.718, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,10/05/2024 14:18:25*,-0.057, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,10/05/2024 14:18:25*,-0.304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,10/05/2024 14:18:25*,-1.555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,10/05/2024 14:18:25*,-1.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,10/05/2024 14:18:25*,-1.457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,10/05/2024 14:18:25*,-0.891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,10/05/2024 14:18:25*,-1.294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,10/05/2024 14:18:25*,-1.524, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,10/05/2024 14:18:25*,-1.459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,10/05/2024 14:18:25*,-1.356, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,10/05/2024 14:18:25*,-1.133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,10/05/2024 14:18:25*,-1.124, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,10/05/2024 14:18:25*,-1.29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,10/05/2024 14:18:25*,-1.325, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,10/05/2024 14:18:25*,-1.357, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,10/05/2024 14:18:25*,-1.532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,10/05/2024 14:18:25*,-1.827, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,10/05/2024 14:18:25*,-1.797, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,10/05/2024 14:18:25,-1.849,15.5,1036712,571997,817815.77,284.95,1733.17,7890.66,1339.94,170154.69,5588.06,0,0,0,0,1988.27,340.87,420.06,96.29,40.09,28.98,186.06,90.03,111.36,53.5,92.14,41.05,439.09,83.79,7.46,0.84,68.25,5.08,14.4,3.83,0.15,0.27,6.34,2.34,13.44,6.25,4.97,7.37,431.69,233.56,22.84,11.49,7.31,7.65,384364.53,472.52,2874.07,14909.11,2531.78,364017.87,11954.72,0,0,0,0,2395.08,410.61,587.75,134.72,66.9,48.35,332.16,160.73,162.77,78.19,132.39,58.98,627.78,119.8,9.5,1.07,85.44,6.35,17.92,4.77,0.19,0.36,7.5,2.77,18.15,8.45,6.63,9.83,481.98,260.77,24.6,12.38,8.29,8.68
NCS DC60117 Siliceous Sand and Ore,6.2,10/05/2024 14:18:25,-1.851,15.5,1055163,572225,798551.04,103.64,1807.63,8146.42,1382.57,188851.86,6190.06,0,0,0,0,2325.91,387.63,614.51,102.91,74.67,35.4,243.72,95.94,174.32,66.67,127.93,44.39,126.96,18.74,8.65,0.93,20.44,0.96,15.8,4.22,0,0,5.48,2.47,18.71,6.64,2.11,7.81,550.41,282.44,26.04,12.41,11.38,8.14,425169.33,171.87,2997.54,15392.35,2612.32,404017.37,13242.61,0,0,0,0,2801.8,466.94,859.83,143.99,124.59,59.06,435.09,171.27,254.78,97.44,183.81,63.78,181.52,26.8,11.01,1.18,25.58,1.2,19.66,5.25,0,0,6.48,2.92,25.27,8.97,2.81,10.41,614.54,315.34,28.05,13.37,12.91,9.24
