Exported at 25/04/2024 13:38:22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy suche 10x15 he 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1,1,25/04/2024 10:09:26*,-2.322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.1,1.1,25/04/2024 10:09:26*,-2.476, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.2,1.2,25/04/2024 10:09:26*,-2.446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.3,1.3,25/04/2024 10:09:26*,-2.297, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4,1.4,25/04/2024 10:09:26*,-2.194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,25/04/2024 10:09:26*,-2.07, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,25/04/2024 10:09:26*,-1.296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,25/04/2024 10:09:26*,-0.015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,25/04/2024 10:09:26*,-2.585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,25/04/2024 10:09:26*,-3.393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,25/04/2024 10:09:26*,-3.578, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,25/04/2024 10:09:26*,-3.713, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,25/04/2024 10:09:26*,-3.718, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,25/04/2024 10:09:26*,-3.527, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,25/04/2024 10:09:26*,-3.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,25/04/2024 10:09:26*,-3.409, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,25/04/2024 10:09:26*,-3.526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,25/04/2024 10:09:26*,-3.631, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,25/04/2024 10:09:26*,-3.702, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,25/04/2024 10:09:26*,-3.805, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-478,3,25/04/2024 10:09:26,-3.652,16.6,947287,383640,882738.82,1164.25,855.1,15738.3,633.32,87089.94,1162.34,111.58,50.24,0,0,4761.88,298.04,1996.96,34.44,881.9,42.49,37.68,9.03,40.99,15.75,211.21,26.68,5103.98,100.12,1.32,0.2,8.09,1.81,10.8,2.58,0.27,0.29,18.02,1.12,67.36,2.44,0,0,0,0,6.3,2.15,10.35,1.71,236124.04,1930.64,1417.99,29736.93,1196.63,186314.54,2486.64,255.68,115.13,0,0,5736.18,359.02,2794.16,48.19,1471.45,70.9,67.27,16.12,59.91,23.02,303.47,38.33,7297.39,143.14,1.68,0.25,10.13,2.26,13.44,3.21,0.36,0.39,21.31,1.32,90.98,3.3,0,0,0,0,6.78,2.32,11.74,1.94
IAEA-478,3.1,25/04/2024 10:09:26,-3.616,16.6,974453,374044,871974.36,1793.82,660.13,17667.96,705.94,94591.09,1257.06,156.74,52.75,0,0,4984.03,312,2139.9,36.31,938.75,45.16,41.29,9.46,33.37,15.9,227.79,28.94,5328.7,104.59,1.43,0.2,6.69,1.53,8.81,2.26,0.02,0.27,17.64,1.09,68.18,2.48,0,0,0,0,8.99,2.14,10.44,1.65,257867.15,2974.65,1094.68,33382.95,1333.84,202362.02,2689.28,359.16,120.86,0,0,6003.78,375.83,2994.16,50.81,1566.3,75.34,73.72,16.89,48.77,23.24,327.29,41.59,7618.67,149.54,1.81,0.25,8.38,1.91,10.97,2.82,0.03,0.35,20.86,1.29,92.09,3.35,0,0,0,0,9.69,2.31,11.84,1.88
IAEA-478,3.2,25/04/2024 10:09:26,-3.636,16.5,986840,377819,866706.41,1550.05,712.09,18641.09,742.75,99062.01,1313.29,141.93,55.12,0,0,5101.11,319.38,2148.08,36.87,917.2,44.39,30.87,9.63,49,17.25,213.87,26.97,5312.47,104.46,1.39,0.21,6.71,1.65,10.42,2.65,0.1,0.31,17.84,1.12,68.48,2.54,0,0,0,0,8.69,2.41,12.27,1.82,268914.5,2570.42,1180.85,35221.64,1403.39,211926.8,2809.56,325.22,126.31,0,0,6144.82,384.72,3005.61,51.59,1530.35,74.06,55.11,17.18,71.61,25.21,307.29,38.75,7595.48,149.36,1.77,0.26,8.4,2.06,12.97,3.3,0.13,0.41,21.1,1.33,92.5,3.43,0,0,0,0,9.37,2.59,13.92,2.07
IAEA-478,3.3,25/04/2024 10:09:26,-3.596,16.6,995760,369301,861632.21,1431.94,761.24,19965.32,792.43,102721.38,1359.49,160.47,55.92,0,0,5110.52,319.99,2192.07,37.46,956.16,46.12,37.65,9.76,45.41,17.18,204.3,25.6,5411.58,106.42,1.54,0.21,6.26,1.54,10.15,2.4,0.17,0.27,18.86,1.16,72.95,2.6,0,0,0,0,9.15,2.12,11.93,1.76,279371.22,2374.55,1262.35,37723.72,1497.27,219755.42,2908.4,367.7,128.13,0,0,6156.16,385.46,3067.15,52.41,1595.35,76.94,67.21,17.43,66.37,25.1,293.54,36.79,7737.17,152.15,1.96,0.27,7.83,1.93,12.63,2.99,0.23,0.35,22.3,1.37,98.54,3.52,0,0,0,0,9.86,2.29,13.53,1.99
IAEA-478,3.4,25/04/2024 10:09:26,-3.511,16.5,1004368,369534,857469.24,1739.56,713.69,20805.68,824.31,105599.03,1395.86,170.89,56.91,0,0,5141.5,321.96,2222.47,38,964.39,46.58,36.85,9.93,53.95,18.05,241.2,30.69,5422.1,106.73,1.66,0.22,6.12,1.58,11.48,2.63,0.03,0.28,20.26,1.21,71.82,2.62,0,0,0,0,9.62,2.26,12.14,1.74,287824.37,2884.66,1183.5,39311.55,1557.5,225911.69,2986.22,391.58,130.41,0,0,6193.47,387.83,3109.7,53.17,1609.07,77.71,65.78,17.72,78.86,26.38,346.57,44.1,7752.21,152.6,2.11,0.28,7.66,1.98,14.29,3.27,0.04,0.37,23.96,1.43,97.02,3.54,0,0,0,0,10.36,2.44,13.77,1.97
IAEA-478,3.5,25/04/2024 10:09:26,-3.29,16.5,1003634,368197,857117.08,1919.72,682.17,20823.08,824.75,105830.46,1398.65,145.38,57.36,0,0,5165.37,323.48,2153.58,37.6,949.86,45.92,38.23,9.85,52.59,17.86,226.7,28.62,5444.97,107.13,1.35,0.2,5.2,1.52,9.05,2.35,0,0,21.1,1.23,73.91,2.62,0,0,0,0,9.9,2.2,12.48,1.74,288512.99,3183.42,1131.23,39344.43,1558.33,226406.8,2992.18,333.13,131.42,0,0,6222.23,389.66,3013.3,52.6,1584.84,76.61,68.25,17.58,76.86,26.11,325.73,41.13,7784.91,153.17,1.72,0.26,6.51,1.9,11.27,2.93,0,0,24.95,1.46,99.83,3.54,0,0,0,0,10.66,2.37,14.15,1.98
IAEA-478,3.6,25/04/2024 10:09:26,-3.145,16.5,998162,376148,857885.1,1841.54,671.78,20898.76,827.28,105472.89,1394.12,134.8,57.03,0,0,4965.67,311.01,2124.48,37.29,942.13,45.56,30.2,9.82,52,17.82,217.5,27.37,5308.47,104.59,1.47,0.22,7.44,1.81,8.85,2.6,0,0,18.3,1.16,68.73,2.57,0,0,0,0,8.93,2.6,12.74,1.87,287211.04,3053.77,1113.99,39487.43,1563.11,225641.82,2982.5,308.88,130.69,0,0,5981.67,374.64,2972.59,52.17,1571.94,76.01,53.92,17.53,76,26.05,312.52,39.33,7589.75,149.53,1.87,0.28,9.31,2.27,11.01,3.23,0,0,21.64,1.37,92.84,3.47,0,0,0,0,9.62,2.8,14.45,2.12
IAEA-478,3.7,25/04/2024 10:09:26,-2.929,16.6,984732,368299,862003.91,1378.62,791.78,20243.9,802.71,102985.59,1362.54,93.42,56.29,0,0,4804.2,300.89,2043.82,36.28,898.86,43.63,33.56,9.65,54.28,17.75,209.76,26.28,5123.99,101.01,1.47,0.21,8.02,1.77,11.84,2.68,0,0,17.64,1.11,66.51,2.5,0,0,0,0,9.38,2.42,11.25,1.71,279144.39,2286.13,1312.99,38250.08,1516.69,220320.66,2914.93,214.05,128.98,0,0,5787.16,362.45,2859.73,50.76,1499.74,72.79,59.9,17.23,79.34,25.95,301.4,37.76,7325.99,144.42,1.87,0.27,10.04,2.21,14.73,3.34,0,0,20.86,1.31,89.84,3.38,0,0,0,0,10.11,2.61,12.76,1.94
IAEA-478,3.8,25/04/2024 10:09:26,-2.77,16.7,962458,355401,867685.06,1374.21,784.39,19769.26,784.16,98519.94,1306.02,159.65,54.63,0,0,4572.08,286.3,1909.63,34.71,861.22,41.82,30.79,9.34,50.78,17.05,188.62,23.38,4769.14,94.22,1.25,0.19,3.99,1.37,10.85,2.49,0,0,14.08,0.95,60.08,2.37,0,0,0,0,9.02,2.07,10.35,1.59,267739.7,2278.81,1300.73,37353.29,1481.65,210767.14,2794.02,365.81,125.18,0,0,5507.54,344.88,2671.97,48.56,1436.94,69.77,54.96,16.68,74.22,24.92,271.02,33.59,6818.64,134.71,1.59,0.24,5,1.72,13.51,3.11,0,0,16.66,1.12,81.15,3.21,0,0,0,0,9.72,2.23,11.75,1.8
IAEA-478,3.9,25/04/2024 10:09:26,-2.704,16.9,922680,334816,878916.78,1239.55,851.85,18292.9,728.22,90350.23,1202.78,58.46,52.86,0,0,4092.69,256.34,1708.55,32.32,774.82,37.93,29.81,8.94,46.95,16.1,156.72,19.14,4236.7,83.98,1.13,0.17,5.32,1.36,9.42,2.2,0.08,0.24,12.72,0.86,51.34,2.14,0,0,0,0,8.15,1.92,7.68,1.41,245182.32,2055.52,1412.6,34563.76,1375.94,193289.39,2573.14,133.95,121.11,0,0,4930.08,308.78,2390.62,45.22,1292.78,63.29,53.22,15.95,68.62,23.53,225.19,27.5,6057.39,120.06,1.44,0.22,6.65,1.71,11.72,2.74,0.11,0.32,15.04,1.02,69.35,2.89,0,0,0,0,8.78,2.06,8.72,1.6
4.01,4,25/04/2024 10:09:26*,-2.772, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,25/04/2024 10:09:26*,-2.96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,25/04/2024 10:09:26*,-1.435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,25/04/2024 10:09:26*,0.889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,25/04/2024 10:09:26*,-1.542, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,25/04/2024 10:09:26*,-1.708, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,25/04/2024 10:09:26*,-2.556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,25/04/2024 10:09:26*,-4.757, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,25/04/2024 10:09:26*,-5.152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,25/04/2024 10:09:26*,-5.093, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,25/04/2024 10:09:26*,-4.973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,25/04/2024 10:09:26*,-4.927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,25/04/2024 10:09:26*,-4.822, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,25/04/2024 10:09:26*,-4.346, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,25/04/2024 10:09:26*,-2.617, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,25/04/2024 10:09:26*,-1.855, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,25/04/2024 10:09:26*,-2.034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,25/04/2024 10:09:26*,-1.983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,25/04/2024 10:09:26*,-2.722, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,25/04/2024 10:09:26*,-2.959, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,25/04/2024 10:09:26*,-3.024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.1,25/04/2024 10:09:26,-2.998,16.8,988697,302204,891578.9,3228.51,679.09,24360.29,957.92,61031.54,841.55,60.97,49.03,1706.73,41.61,7500,469.11,1786.48,33.11,856.37,41.41,53.54,8.83,31.21,14.44,91.92,11,7622.27,146.59,1.07,0.17,6.97,1.44,26.56,3.25,0,0,11.14,0.78,23.59,1.6,0,0,0,0,10.17,2.05,11.77,1.6,210596.46,5353.76,1126.12,46027.86,1809.95,130566.9,1800.35,139.7,112.34,4261.54,103.9,9034.53,565.09,2499.66,46.32,1428.84,69.1,95.59,15.77,45.62,21.11,132.08,15.8,10897.9,209.58,1.36,0.21,8.72,1.81,33.06,4.05,0,0,13.17,0.92,31.87,2.16,0,0,0,0,10.95,2.21,13.35,1.82
IAEA-465,6.2,25/04/2024 10:09:26,-2.882,16.6,1056967,325471,873848.81,4222.82,690.97,27731.79,1085.98,70039.15,957.36,154.32,52.71,2005.84,47.22,8935.94,559,2181.2,37.54,1050.53,50.25,66.31,9.67,39.3,15.98,140.68,17.06,9474.37,181.64,1.21,0.2,8.5,1.77,27.58,3.63,0,0,14.5,0.98,27.87,1.84,0,0,0,0,12.61,2.57,16.67,1.95,244226.66,7002.6,1145.81,52398.19,2051.92,149837.19,2048.11,353.6,120.78,5008.4,117.91,10764.28,673.38,3051.94,52.52,1752.8,83.83,118.37,17.27,57.44,23.35,202.14,24.51,13545.92,259.69,1.54,0.25,10.64,2.22,34.33,4.52,0,0,17.15,1.16,37.65,2.48,0,0,0,0,13.58,2.77,18.91,2.21
IAEA-465,6.3,25/04/2024 10:09:26,-2.881,16.3,1117694,346390,856951.7,4673.67,717.15,31505.68,1229.12,78677.6,1068.52,154.38,57.29,2258.73,52.03,10323.71,645.92,2508.22,41.6,1241.82,59,80.31,10.59,53.76,18.26,166.93,20.58,11264.23,215.59,1.4,0.22,11.39,2.35,36.49,4.34,0.25,0.35,19.18,1.19,35.97,2.1,0,0,0,0,13.7,2.76,20.9,2.23,276346.07,7750.23,1189.24,59528.8,2322.38,168317.74,2285.93,353.73,131.27,5639.83,129.91,12435.99,778.08,3509.51,58.21,2071.96,98.44,143.37,18.91,78.57,26.69,239.85,29.57,16104.96,308.24,1.78,0.28,14.26,2.94,45.42,5.4,0.33,0.47,22.68,1.41,48.59,2.83,0,0,0,0,14.75,2.97,23.72,2.52
