Exported at 10/05/2024 12:32:34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy suche 1x15 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1,1,10/05/2024 10:49:09*,-2.418, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.1,1.1,10/05/2024 10:49:09*,-2.808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.2,1.2,10/05/2024 10:49:09*,-2.594, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.3,1.3,10/05/2024 10:49:09*,-2.617, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4,1.4,10/05/2024 10:49:09*,-2.786, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,10/05/2024 10:49:09*,-2.615, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,10/05/2024 10:49:09*,-2.504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,10/05/2024 10:49:09*,-2.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,10/05/2024 10:49:09*,-3.093, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,10/05/2024 10:49:09*,-3.369, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,10/05/2024 10:49:09*,-3.537, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,10/05/2024 10:49:09*,-3.573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,10/05/2024 10:49:09*,-3.605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,10/05/2024 10:49:09*,-3.696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,10/05/2024 10:49:09*,-3.643, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,10/05/2024 10:49:09*,-3.58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,10/05/2024 10:49:09*,-3.649, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,10/05/2024 10:49:09*,-3.716, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,10/05/2024 10:49:09*,-3.79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,10/05/2024 10:49:09*,-3.719, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60113 Gypsum,3,10/05/2024 10:49:09,-3.67,14.7,1331483,570133,803723.26,9125.34,2858.58,7017.5,1271.32,17648.09,704.55,0,0,66613.15,1812.94,1358.9,272.86,91649.95,788.56,117.36,57.79,264.68,148.26,261.74,101.95,165.85,67.98,1503.74,150.07,12.92,1.38,110.45,8.13,23.71,6.23,0,0,288.08,18.39,5.3,10.84,1.32,12.53,60.47,62.91,32.74,19.5,15.46,13.46,366440.79,15132.32,4740.32,13259.31,2402.11,37755.18,1507.26,0,0,166326.62,4526.73,1636.93,328.69,128237.16,1103.36,195.82,96.42,472.51,264.68,382.55,149.01,238.3,97.67,2149.97,214.56,16.44,1.76,138.26,10.18,29.51,7.76,0,0,340.69,21.74,7.15,14.64,1.76,16.71,67.52,70.23,35.27,21,17.53,15.27
NCS DC60113 Gypsum,3.1,10/05/2024 10:49:09,-3.695,14.7,1337188,569028,795232.09,11179.58,2974.66,7025.23,1277.54,18367.23,730.25,0,0,68841.74,1872.98,1418.35,284.94,95011.73,815.05,111.06,56.46,312,153.98,242.62,100.23,137.14,69.49,1609.36,159.68,12.86,1.42,62.6,3.41,24.38,6.35,0,0,302.72,19.18,2.29,11.2,9.33,12.97,46.31,65.02,40.95,20.57,10.46,13.42,381848.28,18538.82,4932.81,13273.9,2413.87,39293.65,1562.26,0,0,171891.19,4676.65,1708.55,343.24,132940.99,1140.42,185.3,94.2,556.98,274.87,354.6,146.49,197.05,99.85,2300.98,228.3,16.36,1.8,78.36,4.27,30.34,7.91,0,0,357.99,22.68,3.1,15.13,12.44,17.3,51.7,72.6,44.11,22.16,11.87,15.22
NCS DC60113 Gypsum,3.2,10/05/2024 10:49:09,-3.665,14.7,1338408,568827,792015.13,10159.83,2866.14,7938.39,1404.64,19167.23,755.7,0,0,69211.06,1882.68,1418.29,284.41,96768.66,827.7,33.65,49.49,370.63,154.96,295.43,110.07,217.73,71.35,1844,177.64,12.13,1.4,98.38,6.6,25.43,6.61,0,0,282.33,18.34,6.23,11.13,7.73,13.2,69.37,65.01,44.05,20.37,14.33,13.55,387536.21,16847.79,4752.84,14999.3,2654.02,41005.13,1616.7,0,0,172813.36,4700.88,1708.48,342.6,135399.29,1158.13,56.14,82.57,661.65,276.63,431.79,160.87,312.84,102.52,2636.45,253.97,15.43,1.79,123.15,8.26,31.65,8.23,0,0,333.88,21.68,8.41,15.04,10.31,17.6,77.45,72.59,47.45,21.94,16.26,15.37
NCS DC60113 Gypsum,3.3,10/05/2024 10:49:09,-3.574,14.7,1344442,571591,788996.72,11812.45,2932.16,7040.73,1275.56,18716.36,741.62,0,0,71063.55,1931.87,1388,282.32,97858.04,837.04,19.08,50.11,301.32,156.18,292.7,110.73,138.1,70.55,1737.8,170.53,12.21,1.4,37.88,1.8,20.38,6.63,0.11,0.49,269.17,17.82,0,0,3.87,13.41,226.87,161.21,48.34,20.89,16.34,13.92,393382.89,19588.3,4862.32,13303.2,2410.12,40040.57,1586.58,0,0,177438.85,4823.68,1671.99,340.08,136923.56,1171.19,31.83,83.61,537.92,278.8,427.79,161.84,198.42,101.36,2484.61,243.81,15.54,1.79,47.42,2.26,25.36,8.25,0.15,0.64,318.32,21.08,0,0,5.16,17.88,253.3,180,52.07,22.5,18.53,15.79
NCS DC60113 Gypsum,3.4,10/05/2024 10:49:09,-3.39,14.7,1344092,569978,783971.63,13579.31,2995.28,7593.57,1354.01,19453.67,765.48,0,0,70778.41,1924.56,1539.67,299.41,99713.35,850.48,64.93,50.58,373.82,158.15,316.97,115.86,186.39,72.32,1825.09,177.64,11.14,1.38,97.66,6.44,25.6,6.65,0.04,0.48,284.17,18.61,0,0,7.4,13.58,118.18,88.49,44.79,20.59,14.2,14.24,401411.8,22518.24,4966.99,14347.78,2558.35,41617.92,1637.61,0,0,176726.89,4805.45,1854.7,360.67,139519.53,1190,108.34,84.4,667.34,282.33,463.27,169.34,267.81,103.91,2609.41,253.98,14.18,1.75,122.24,8.06,31.87,8.27,0.06,0.63,336.06,22.01,0,0,9.87,18.11,131.95,98.8,48.24,22.18,16.1,16.15
NCS DC60113 Gypsum,3.5,10/05/2024 10:49:09,-3.321,14.7,1338716,569179,791264.52,12191.01,2911.86,7529.94,1344.42,18911.1,747.69,0,0,70001.37,1903.96,1320.19,275.43,95984.49,823.12,46.5,49.29,415.79,155.7,205.44,94.21,110.95,69.62,1523.63,153.65,12.94,1.42,41.48,2,27.5,6.66,0,0,264.97,17.57,4.07,11.16,3.45,13.03,84.91,65.29,46.09,20.73,9.66,13.72,389619.25,20216.06,4828.67,14227.53,2540.24,40457.17,1599.56,0,0,174786.68,4754.01,1590.31,331.78,134302.08,1151.72,77.58,82.24,742.26,277.95,300.26,137.69,159.42,100.03,2178.4,219.68,16.46,1.81,51.93,2.51,34.23,8.3,0,0,313.36,20.77,5.5,15.07,4.61,17.37,94.8,72.9,49.65,22.33,10.96,15.57
NCS DC60113 Gypsum,3.6,10/05/2024 10:49:09,-3.348,14.7,1334307,568474,798203.23,10113.85,2883.97,7164.06,1292.33,18477.93,732.26,0,0,68072.42,1851.98,1451.39,285.31,93496.11,803.24,50.46,48.5,410.1,152.36,275.9,105.58,140.16,68.57,1642.75,161.71,11.67,1.36,82.13,5.07,21.45,6.31,0,0,260.72,17.26,0,0,5.39,12.82,65.59,63.7,44.55,20.49,10.14,13.46,376739.46,16771.56,4782.41,13536.22,2441.81,39530.48,1566.56,0,0,169970.28,4624.23,1748.35,343.69,130820.32,1123.89,84.19,80.92,732.11,272,403.24,154.31,201.38,98.52,2348.71,231.2,14.86,1.74,102.81,6.34,26.7,7.86,0,0,308.32,20.41,0,0,7.19,17.1,73.23,71.13,47.99,22.08,11.5,15.27
NCS DC60113 Gypsum,3.7,10/05/2024 10:49:09,-3.302,14.7,1327027,567652,803287.34,9630.7,2854.5,6973.91,1264.11,18528.64,732.34,0,0,66719.81,1815.86,1468.23,285.8,90378.46,780.44,0.09,47.49,354.74,148.49,238.48,97.25,142.73,67.24,1450.06,145.65,12.41,1.37,57.69,3.09,25.69,6.42,0,0,247.97,16.49,7.05,10.71,5.28,12.55,417.95,266.03,38.95,19.66,13.81,13.19,367820.3,15970.36,4733.55,13176.95,2388.49,39638.97,1566.72,0,0,166592.96,4534.02,1768.63,344.28,126458.09,1091.99,0.15,79.24,633.27,265.08,348.55,142.14,205.07,96.62,2073.22,208.25,15.79,1.75,72.22,3.87,31.97,7.99,0,0,293.25,19.5,9.52,14.46,7.05,16.73,466.64,297.02,41.96,21.18,15.66,14.97
NCS DC60113 Gypsum,3.8,10/05/2024 10:49:09,-3.224,14.8,1310603,567088,817069.36,8463.12,2755.43,6901.97,1249.73,17341.56,691.82,0,0,62895.26,1713.85,1261.55,259.85,83604.21,729.17,1.37,44.72,379.92,140.89,199.82,87.21,102.55,62.68,1292.66,131.56,11.51,1.3,48.67,2.5,24.93,5.88,0,0,257.56,16.7,0,0,5.14,11.84,88.31,66.45,41.62,18.64,8.92,12.58,343256.89,14034.19,4569.26,13041.01,2361.31,37099.4,1480.04,0,0,157043.42,4279.33,1519.67,313.02,116979.51,1020.25,2.28,74.62,678.24,251.52,292.05,127.46,147.34,90.06,1848.17,188.09,14.64,1.65,60.92,3.14,31.03,7.32,0,0,304.59,19.75,0,0,6.85,15.79,98.6,74.19,44.83,20.08,10.11,14.27
NCS DC60113 Gypsum,3.9,10/05/2024 10:49:09,-3.186,14.8,1298129,567120,823148.81,9030.67,2771.83,6215.45,1150.25,16778.9,672.43,0,0,61070.59,1665.05,1422.09,273.5,79839.24,700.58,79.25,43.46,322.59,135.47,219.31,89.25,135.43,61.71,1099.02,114.94,11.84,1.28,85.8,5.72,22.37,5.82,0.33,0.41,263.01,16.79,0.43,9.85,7.62,11.58,196.04,136.59,42.96,17.46,8.23,11.8,332068.49,14975.34,4596.45,11743.86,2173.35,35895.68,1438.55,0,0,152487.4,4157.48,1713.05,329.46,111711.55,980.25,132.23,72.52,575.89,241.84,320.54,130.44,194.59,88.66,1571.32,164.33,15.06,1.63,107.41,7.16,27.85,7.25,0.43,0.54,311.04,19.86,0.58,13.3,10.16,15.44,218.88,152.51,46.28,18.81,9.33,13.38
4.01,4,10/05/2024 10:49:09*,-3.139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,10/05/2024 10:49:09*,-3.177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,10/05/2024 10:49:09*,-2.865, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,10/05/2024 10:49:09*,0.042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,10/05/2024 10:49:09*,-1.074, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,10/05/2024 10:49:09*,-1.529, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,10/05/2024 10:49:09*,-1.431, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,10/05/2024 10:49:09*,-1.326, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,10/05/2024 10:49:09*,-0.905, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,10/05/2024 10:49:09*,-1.589, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,10/05/2024 10:49:09*,-1.393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,10/05/2024 10:49:09*,-1.388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,10/05/2024 10:49:09*,-1.371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,10/05/2024 10:49:09*,-1.037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,10/05/2024 10:49:09*,-1.036, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,10/05/2024 10:49:09*,-1.239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,10/05/2024 10:49:09*,-1.244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,10/05/2024 10:49:09*,-1.315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,10/05/2024 10:49:09*,-1.767, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,10/05/2024 10:49:09*,-2.055, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,10/05/2024 10:49:09*,-1.914, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,10/05/2024 10:49:09,-1.92,15.5,1034561,569859,821410.04,107.27,1782.16,7649.73,1305.51,167464.73,5501.35,0,0,0,0,1939.86,334.31,436.63,95.58,40.52,28.65,180.04,89.31,111.9,53.11,55.53,39.54,394.79,81.77,7.33,0.82,76.59,6.22,11.46,3.65,0,0,5.56,2.28,19.11,6.15,2.53,7.22,50.05,38.08,28.05,11.8,8.26,7.46,377290.12,177.88,2955.32,14453.88,2466.71,358263.13,11769.22,0,0,0,0,2336.77,402.71,610.94,133.74,67.61,47.8,321.41,159.44,163.55,77.63,79.78,56.81,564.45,116.91,9.33,1.04,95.87,7.78,14.27,4.54,0,0,6.58,2.7,25.82,8.31,3.38,9.63,55.89,42.51,30.22,12.72,9.37,8.47
NCS DC60117 Siliceous Sand and Ore,6.2,10/05/2024 10:49:09,-1.855,15.5,1052231,573866,801657.78,129.22,1770.03,7880.61,1340.53,185861.37,6093.65,0,0,0,0,2259.13,378.83,535.12,101.05,33.87,30.45,231.52,95.19,166.12,64.91,106.75,43.5,480.27,89.07,8.05,0.89,14.67,0.66,16.2,4.18,0,0,6.16,2.47,16.86,6.54,4.14,7.76,558.68,285.88,26.28,12.44,7.19,7.99,418491.48,214.29,2935.19,14890.12,2532.88,397619.71,13036.36,0,0,0,0,2721.36,456.34,748.75,141.39,56.52,50.81,413.3,169.94,242.79,94.87,153.38,62.5,686.67,127.35,10.25,1.13,18.36,0.83,20.16,5.2,0,0,7.28,2.92,22.78,8.84,5.53,10.35,623.77,319.19,28.31,13.4,8.16,9.06
