Exported at 22/05/2024 13:11:23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy mokre 1x15 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1,1,22/05/2024 10:51:52*,-3.235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.1,1.1,22/05/2024 10:51:52*,-2.983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.2,1.2,22/05/2024 10:51:52*,-2.653, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.3,1.3,22/05/2024 10:51:52*,-2.561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4,1.4,22/05/2024 10:51:52*,-2.739, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,22/05/2024 10:51:52*,-2.674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,22/05/2024 10:51:52*,-2.253, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,22/05/2024 10:51:52*,-0.607, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,22/05/2024 10:51:52*,1.949, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,22/05/2024 10:51:52*,-0.655, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,22/05/2024 10:51:52*,-3.155, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,22/05/2024 10:51:52*,-2.883, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,22/05/2024 10:51:52*,-2.57, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,22/05/2024 10:51:52*,-2.261, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,22/05/2024 10:51:52*,-2.319, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,22/05/2024 10:51:52*,-2.319, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,22/05/2024 10:51:52*,-2.421, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,22/05/2024 10:51:52*,-2.412, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,22/05/2024 10:51:52*,-2.497, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,22/05/2024 10:51:52*,-2.587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60113 Gypsum,3,22/05/2024 10:51:52,-2.701,15,1217184,575082,877913.02,5491.17,2435.25,5032.98,958.44,12028.87,506.25,0,0,40283.01,1111.44,891.67,197.94,56316.14,515.28,0,0,287.01,106.55,191.37,73.57,81.85,47.41,900.24,92.14,7.83,0.94,61.5,3.9,16.51,4.57,0,0,163.15,11.17,0.09,7.54,5.69,9.06,295.5,184.43,25.86,14.05,6.52,9.37,227674.22,9105.88,4038.32,9509.63,1810.94,25733.79,1083.03,0,0,100582.81,2775.15,1074.11,238.44,78797.88,720.98,0,0,512.36,190.22,279.7,107.53,117.61,68.12,1287.11,131.73,9.96,1.19,76.99,4.88,20.55,5.69,0,0,192.94,13.21,0.12,10.18,7.59,12.08,329.93,205.92,27.86,15.14,7.4,10.63
NCS DC60113 Gypsum,3.1,22/05/2024 10:51:52,-2.819,15,1223293,576525,874653.86,6138.22,2426.98,5648.95,1047.81,12276.57,515.89,0,0,40509.05,1117.63,771.13,188.01,57907.52,527.2,42.38,34.52,356.89,108.98,204.37,76.42,99.15,48.11,937.52,95.06,8.95,1.01,104.48,9.15,18.01,4.53,0.02,0.34,166.09,11.43,1.29,7.7,5.07,9.26,115.39,81.61,28.49,14.56,6.63,9.46,233242.65,10178.86,4024.61,10673.48,1979.79,26263.69,1103.65,0,0,101147.19,2790.61,928.9,226.48,81024.55,737.66,70.71,57.6,637.12,194.55,298.7,111.69,142.46,69.12,1340.41,135.91,11.39,1.28,130.79,11.45,22.42,5.64,0.03,0.45,196.41,13.51,1.74,10.4,6.76,12.35,128.83,91.11,30.69,15.68,7.52,10.73
NCS DC60113 Gypsum,3.2,22/05/2024 10:51:52,-2.926,15,1231909,577483,863530.64,9587.75,2575.39,6331.65,1144.9,13707.13,563.13,0,0,42348.18,1167.09,1035.56,216.45,61426.1,555.1,50.66,36.07,370.08,114.08,175.98,72.66,136.03,51.46,908.95,94.05,9.82,1.08,56.61,3.36,19.52,4.9,0,0,191.28,12.68,0,0,4.59,9.69,60.52,47.44,39.23,15.08,9.73,9.89,253079.5,15899.13,4270.71,11963.42,2163.24,29324.15,1204.72,0,0,105739.33,2914.12,1247.44,260.73,85947.77,776.7,84.53,60.18,660.66,203.65,257.21,106.2,195.45,73.93,1299.56,134.47,12.5,1.37,70.86,4.21,24.29,6.1,0,0,226.2,14.99,0,0,6.12,12.92,67.57,52.97,42.26,16.25,11.04,11.22
NCS DC60113 Gypsum,3.3,22/05/2024 10:51:52,-2.903,14.9,1235999,578614,861431,9856.63,2552.02,6284.49,1139.83,14082.62,577.27,0,0,43292.91,1192.75,927.77,207.45,62231.35,561.94,49.65,36.58,196.07,113.27,202.25,78.27,88.76,50.71,1000.1,101.79,9.02,1.04,62.81,3.91,18.54,4.86,0,0,181.41,12.3,5.18,8.22,1.38,9.67,36.21,48.16,33.97,14.96,7.88,9.85,257345.48,16345.01,4231.96,11874.32,2153.67,30127.45,1234.97,0,0,108098.24,2978.18,1117.59,249.89,87074.48,786.27,82.84,61.03,350.02,202.2,295.59,114.39,127.53,72.86,1429.89,145.54,11.47,1.33,78.63,4.89,23.08,6.05,0,0,214.54,14.54,6.99,11.11,1.84,12.89,40.43,53.77,36.59,16.12,8.94,11.17
NCS DC60113 Gypsum,3.4,22/05/2024 10:51:52,-2.934,14.9,1246458,579487,856485.39,8909.35,2566.16,6354,1149.68,14771.31,599.1,0,0,44478.42,1224.06,1251.28,241.56,65415.05,585.18,77,39.34,326.18,116.95,220.02,82.55,150.36,53.68,1105.08,110.63,9.08,1.06,49.57,2.73,19.96,4.96,0,0,209.46,13.73,1.24,8.54,4.55,10.04,117.31,83.71,36.22,15.9,9.15,10.59,265838.02,14774.17,4255.4,12005.64,2172.28,31600.78,1281.68,0,0,111058.34,3056.37,1507.29,290.98,91529.14,818.78,128.48,65.63,582.3,208.78,321.58,120.65,216.05,77.14,1579.98,158.17,11.56,1.34,62.05,3.42,24.85,6.17,0,0,247.7,16.23,1.67,11.53,6.07,13.39,130.98,93.46,39.01,17.12,10.39,12.02
NCS DC60113 Gypsum,3.5,22/05/2024 10:51:52,-2.98,14.9,1240164,579460,861638.71,8894.75,2560.5,6260.17,1136.89,14136.29,578.03,0,0,43467.42,1197.11,906.33,206.41,62671.49,565.1,58.38,36.77,246.13,114.14,189.11,75.97,87.85,51.11,1051.3,105.98,9.7,1.07,101.39,8.39,18.55,4.92,0,0,179.12,12.24,0,0,3.06,9.76,40.84,48.31,31.48,15.19,7.94,10.09,257045.89,14749.95,4246.02,11828.35,2148.12,30242.25,1236.6,0,0,108533.96,2989.06,1091.77,248.65,87690.33,790.69,97.41,61.36,439.39,203.76,276.39,111.03,126.22,73.44,1503.09,151.53,12.34,1.36,126.92,10.5,23.09,6.13,0,0,211.83,14.48,0,0,4.08,13.01,45.6,53.94,33.92,16.36,9,11.45
NCS DC60113 Gypsum,3.6,22/05/2024 10:51:52,-3.002,15,1224098,577777,872479.74,6641.17,2410.74,5735.74,1054.35,13148.57,543.03,0,0,40013.27,1104.68,1009.7,211.23,58917.38,534.47,22.88,35.11,378.17,111.77,145.23,66.24,113.21,49.55,952.27,97.04,8.26,0.98,122.28,11.93,18.27,4.64,0,0,188.9,12.48,3.24,7.88,2.85,9.4,56.27,46.38,33.55,14.72,9.05,9.61,236519.52,11012.89,3997.68,10837.47,1992.16,28129.19,1161.73,0,0,99909.29,2758.28,1216.29,254.45,82437.55,747.83,38.17,58.59,675.11,199.53,212.27,96.82,162.66,71.19,1361.51,138.75,10.51,1.25,153.06,14.94,22.75,5.77,0,0,223.39,14.76,4.38,10.64,3.8,12.53,62.83,51.78,36.14,15.85,10.27,10.9
NCS DC60113 Gypsum,3.7,22/05/2024 10:51:52,-2.972,15,1220196,576989,869608.23,9931.98,2560.29,5174.38,978.54,13141.35,543.95,0,0,40823.64,1126.74,903.26,201.36,58296.27,531.34,41.29,35.06,309.58,109.88,190.66,74.38,115.83,49.58,937,95.73,8.25,0.99,81.56,6.01,17.33,4.75,0,0,181.45,12.18,0,0,8.12,9.32,195.58,131.3,27.78,14.54,6.47,9.59,241971.28,16469.96,4245.66,9776.8,1848.91,28113.75,1163.7,0,0,101932.7,2813.37,1088.07,242.56,81568.49,743.45,68.89,58.5,552.66,196.15,278.66,108.7,166.43,71.24,1339.67,136.87,10.5,1.26,102.09,7.52,21.57,5.91,0,0,214.58,14.41,0,0,10.83,12.43,218.37,146.6,29.93,15.66,7.34,10.88
NCS DC60113 Gypsum,3.8,22/05/2024 10:51:52,-2.812,15,1209673,576024,876135.81,8523.39,2533.06,5369.69,1005.65,12717.02,529.17,0,0,39075.05,1079.78,877.79,196.18,55572.98,510.02,35.61,33.97,261.74,106,179.58,70.98,92.41,47.31,793.85,83.61,8.71,0.96,113.26,10.68,18.43,4.63,0,0,151.97,10.74,0,0,2.47,9.09,43.32,44.66,20.29,13.77,6.63,9.4,230361.48,14134.14,4200.51,10145.83,1900.14,27205.98,1132.07,0,0,97566.64,2696.1,1057.39,236.32,77758.05,713.62,59.41,56.68,467.25,189.23,262.46,103.74,132.77,67.97,1135,119.55,11.08,1.23,141.78,13.37,22.94,5.77,0,0,179.72,12.7,0,0,3.29,12.12,48.37,49.87,21.86,14.83,7.52,10.66
NCS DC60113 Gypsum,3.9,22/05/2024 10:51:52,-2.709,15.1,1191473,574054,888048.71,6817.11,2402.64,4705.86,907.43,12024.06,503.69,7.56,68.63,36102.23,1000.22,713.29,176.67,49944.5,467.17,34.28,31.76,323.89,100.35,148.71,62.89,56.86,43.84,667.52,72.2,8.79,0.95,56.48,3.56,16.9,4.34,0.1,0.31,159.35,10.77,1.66,7.18,3.15,8.35,123.03,85.32,27.34,13.08,8.66,8.75,209186.04,11304.64,3984.25,8891.54,1714.56,25723.49,1077.56,17.33,157.25,90143.79,2497.46,859.23,212.82,69882.65,653.66,57.19,53,578.21,179.15,217.34,91.92,81.7,62.99,954.38,103.23,11.19,1.21,70.7,4.45,21.03,5.41,0.13,0.41,188.45,12.74,2.24,9.7,4.2,11.13,137.36,95.26,29.45,14.09,9.82,9.92
4.01,4,22/05/2024 10:51:52*,-2.571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,22/05/2024 10:51:52*,-2.261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,22/05/2024 10:51:52*,-1.044, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,22/05/2024 10:51:52*,-1.641, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,22/05/2024 10:51:52*,-1.839, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,22/05/2024 10:51:52*,-1.348, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,22/05/2024 10:51:52*,-1.34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,22/05/2024 10:51:52*,-1.481, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,22/05/2024 10:51:52*,-0.892, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,22/05/2024 10:51:52*,-1.211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,22/05/2024 10:51:52*,-1.486, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,22/05/2024 10:51:52*,-1.504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,22/05/2024 10:51:52*,-1.41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,22/05/2024 10:51:52*,-1.174, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,22/05/2024 10:51:52*,-1.142, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,22/05/2024 10:51:52*,-1.307, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,22/05/2024 10:51:52*,-1.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,22/05/2024 10:51:52*,-1.379, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,22/05/2024 10:51:52*,-1.562, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,22/05/2024 10:51:52*,-1.733, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,22/05/2024 10:51:52*,-1.718, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,22/05/2024 10:51:52,-1.662,15.7,960471,582452,928422.7,249.52,1739.91,2596.88,577.09,66994.35,2267.85,0,0,0,0,693.14,159.38,260.47,65.84,15.03,19.7,158.48,61.54,109.48,42.06,66.23,27.37,260.16,54.63,5.1,0.56,38.93,2.65,7.39,2.55,0,0,4.28,1.55,5.47,4.03,3.63,4.84,84.94,57.32,17.16,7.79,6.67,5.11,150980.95,413.76,2885.25,4906.72,1090.4,143323.35,4851.69,0,0,0,0,834.96,191.99,364.45,92.13,25.08,32.87,282.92,109.86,160.01,61.47,95.16,39.33,371.96,78.11,6.49,0.72,48.74,3.32,9.2,3.18,0,0,5.06,1.83,7.38,5.44,4.84,6.45,94.84,64,18.48,8.39,7.56,5.8
NCS DC60117 Siliceous Sand and Ore,6.2,22/05/2024 10:51:52,-1.622,15.6,967792,586373,922335.3,88.02,1624.92,2801.89,598.37,72871.47,2456.6,0,0,0,0,928.58,186.25,308.66,68.41,14.76,20.32,139.48,63.34,108.71,42.67,34.52,27.6,220.49,55.54,5.15,0.58,57.64,4.96,10.45,2.7,0.09,0.18,3.23,1.55,11.16,4.26,1.26,4.99,35.16,27.11,19.74,7.88,4.24,5.24,163862.04,145.96,2694.57,5294.06,1130.6,155896.47,5255.5,0,0,0,0,1118.57,224.35,431.88,95.71,24.62,33.9,249,113.08,158.88,62.36,49.6,39.65,315.24,79.41,6.55,0.73,72.16,6.21,13.01,3.36,0.12,0.24,3.82,1.83,15.08,5.75,1.68,6.66,39.25,30.27,21.26,8.49,4.81,5.95
