Exported at 20/05/2024 11:42:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy suche 10x15 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1,1,13/05/2024 14:46:01*,-2.133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.1,1.1,13/05/2024 14:46:01*,-2.486, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.2,1.2,13/05/2024 14:46:01*,-2.574, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.3,1.3,13/05/2024 14:46:01*,-2.458, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4,1.4,13/05/2024 14:46:01*,-2.656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,13/05/2024 14:46:01*,-2.678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,13/05/2024 14:46:01*,-2.172, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,13/05/2024 14:46:01*,-1.912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,13/05/2024 14:46:01*,-1.935, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,13/05/2024 14:46:01*,-2.413, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,13/05/2024 14:46:01*,-2.816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,13/05/2024 14:46:01*,-2.815, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,13/05/2024 14:46:01*,-2.693, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,13/05/2024 14:46:01*,-2.613, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,13/05/2024 14:46:01*,-2.568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,13/05/2024 14:46:01*,-2.555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,13/05/2024 14:46:01*,-2.533, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,13/05/2024 14:46:01*,-2.601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,13/05/2024 14:46:01*,-2.636, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,13/05/2024 14:46:01*,-2.757, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60113 Gypsum,3,13/05/2024 14:46:01,-3.059,14.1,1791428,320251,804375.16,12881.87,1380.74,6780.98,371.44,18381.52,337.6,0,0,65851.22,929.19,1449.03,103.5,88441.61,409.52,53.56,28.73,0,0,25.56,33.44,51.57,25.05,1439.08,45.32,1.61,0.27,10.69,2.4,3.62,2.79,0.24,0.36,232.32,6.84,0,0,0,0,9.84,88.05,4.48,2.66,6.06,2.3,365992.06,21361.69,2289.65,12812.41,701.82,39324.23,722.24,0,0,164424.16,2320.1,1745.51,124.68,123748.04,573,89.36,47.94,0,0,37.36,48.87,74.1,35.99,2057.52,64.8,2.05,0.34,13.38,3,4.51,3.47,0.32,0.48,274.74,8.09,0,0,0,0,10.99,98.31,4.83,2.87,6.87,2.61
NCS DC60113 Gypsum,3.1,13/05/2024 14:46:01,-3.143,14.1,1797079,321911,801653.53,12355.98,1364.16,6989.65,380.26,18549.95,340.67,0,0,67100.87,946.55,1528.57,108.59,89921.15,416.07,71.28,29.29,0,0,25.08,33.84,51.78,25.44,1480.4,46.5,2.02,0.3,10.77,2.48,2.52,2.71,0.28,0.36,228.8,6.81,2.85,2.64,1.67,2.77,9.24,89.16,6.51,2.73,7.11,2.47,371253.01,20489.62,2262.15,13206.68,718.49,39684.56,728.81,0,0,167544.42,2363.44,1841.32,130.81,125818.22,582.17,118.93,48.87,0,0,36.66,49.46,74.4,36.55,2116.59,66.48,2.57,0.38,13.48,3.1,3.14,3.37,0.37,0.48,270.58,8.05,3.85,3.57,2.23,3.69,10.32,99.55,7.01,2.94,8.07,2.8
NCS DC60113 Gypsum,3.2,13/05/2024 14:46:01,-3.158,14,1803505,321077,798752.67,11985.04,1366.79,6882.9,378,18898.13,345.98,0,0,68406.82,964.6,1540.7,109.48,91640.48,423.42,42.23,29.5,0,0,21.2,34.21,48.89,25.54,1508.63,47.37,1.85,0.29,7.42,2.24,4.08,2.53,0,0,235.38,6.97,2.74,2.66,0.08,2.77,6.01,90.7,8,2.86,6.76,2.39,376844.55,19874.5,2266.51,13004.98,714.22,40429.43,740.17,0,0,170805.25,2408.51,1855.93,131.88,128223.92,592.45,70.46,49.22,0,0,30.99,50,70.25,36.7,2156.95,67.73,2.35,0.37,9.29,2.8,5.08,3.15,0,0,278.36,8.24,3.7,3.59,0.11,3.69,6.71,101.27,8.62,3.08,7.67,2.71
NCS DC60113 Gypsum,3.3,13/05/2024 14:46:01,-3.161,14,1802815,321847,798025.6,12960.33,1407.65,7091.99,387.53,19002.65,347.79,0,0,68290.55,963.03,1513.77,108.15,91209.85,421.92,69.27,30.01,0,0,34.41,34.58,48.94,25.59,1484.46,46.85,1.91,0.29,7.7,2.25,3.58,2.77,0.03,0.36,238.85,7.03,1.38,2.69,0.29,2.79,0.29,91.08,7.56,2.82,6.6,2.38,378180.51,21491.8,2334.27,13400.05,732.22,40653.03,744.04,0,0,170514.94,2404.59,1823.49,130.28,127621.38,590.35,115.58,50.07,0,0,50.29,50.54,70.32,36.77,2122.4,66.98,2.43,0.37,9.64,2.82,4.46,3.45,0.04,0.48,282.46,8.31,1.86,3.63,0.39,3.72,0.32,101.69,8.14,3.04,7.49,2.7
NCS DC60113 Gypsum,3.4,13/05/2024 14:46:01,-3.163,14,1802438,322211,799123.55,12414.1,1367.26,7074.03,383.63,18986.65,346.85,0,0,68002.61,959.02,1546.83,109.93,90868.48,420.52,66.05,29.42,0,0,34.49,34.41,49.87,25.66,1547.4,48.26,1.94,0.3,6.35,2.13,6.2,2.99,0.08,0.37,233.1,6.9,1.25,2.67,1.04,2.8,24.17,90.21,5.62,2.85,6.19,2.34,376155.64,20586,2267.29,13366.12,724.85,40618.8,742.03,0,0,169795.98,2394.58,1863.32,132.42,127143.73,588.39,110.2,49.09,0,0,50.41,50.29,71.66,36.87,2212.39,69,2.47,0.38,7.95,2.67,7.72,3.72,0.11,0.49,275.66,8.16,1.69,3.61,1.39,3.73,26.99,100.72,6.05,3.07,7.02,2.65
NCS DC60113 Gypsum,3.5,13/05/2024 14:46:01,-3.156,14,1806838,323123,797570,12664.04,1403.72,6946.33,381.69,19109.78,349.49,0,0,68509.06,966.13,1504.09,107.85,91763.76,424.69,67.74,30.24,1.38,20.39,27.26,34.92,48.08,25.83,1523.21,47.95,1.64,0.28,7.62,2.24,4.34,2.74,0.9,0.32,226.53,6.79,2.49,2.69,0.34,2.82,11.93,92.16,3.41,2.18,6.09,2.46,378992.34,21000.47,2327.75,13124.83,721.19,40882.22,747.68,0,0,171060.53,2412.33,1811.83,129.92,128396.41,594.23,113.02,50.46,2.46,36.4,39.84,51.04,69.08,37.11,2177.8,68.56,2.09,0.36,9.54,2.8,5.4,3.41,1.19,0.42,267.89,8.03,3.36,3.63,0.45,3.76,13.32,102.9,3.67,2.35,6.91,2.79
NCS DC60113 Gypsum,3.6,13/05/2024 14:46:01,-3.144,14,1799058,321096,798823.27,12612.37,1373.63,7143.81,386.86,19123.88,348.68,0,0,68203.29,961.81,1500.51,107.18,90671.65,419.74,79.77,30.08,0,0,26.45,34.62,52.23,25.94,1503.67,47.29,1.96,0.3,8.89,2.25,3.6,2.66,0.27,0.37,231.18,6.86,1.68,2.66,0,0,0,0,4.58,2.72,6.95,2.37,377001.64,20914.79,2277.86,13497.96,730.96,40912.38,745.94,0,0,170297.06,2401.55,1807.52,129.11,126868.32,587.3,133.1,50.19,0,0,38.66,50.6,75.05,37.27,2149.86,67.61,2.49,0.38,11.13,2.82,4.48,3.31,0.36,0.49,273.39,8.11,2.27,3.59,0,0,0,0,4.93,2.93,7.88,2.69
NCS DC60113 Gypsum,3.7,13/05/2024 14:46:01,-3.046,14.1,1788477,318437,803687.12,12630.94,1360.97,6922.14,375.7,18920.34,344.47,0,0,66774.1,941.88,1526.69,107.81,87816.89,407.76,39.92,28.91,0,0,23.95,33.72,48.51,25.15,1364.78,43.76,1.68,0.27,7.57,2.16,3.14,2.58,0,0,217.38,6.53,1.71,2.6,1.67,2.73,0,0,6.66,2.92,4.82,2.21,368355.51,20945.58,2256.86,13079.13,709.87,40476.94,736.94,0,0,166728.51,2351.78,1839.06,129.87,122873.93,570.54,66.61,48.24,0,0,35,49.28,69.7,36.14,1951.29,62.57,2.14,0.34,9.48,2.7,3.91,3.21,0,0,257.07,7.72,2.31,3.51,2.23,3.64,0,0,7.17,3.15,5.47,2.51
NCS DC60113 Gypsum,3.8,13/05/2024 14:46:01,-2.92,14.1,1786942,313476,803430.22,13276.77,1391.06,6889.44,374.75,19193.21,347.71,0,0,66794.59,942.06,1470.69,104.68,87274.85,405.35,54.66,28.61,0,0,19.41,32.84,49.58,24.66,1301.94,41.97,2,0.28,8.73,2.19,3.61,2.59,0,0,216.1,6.49,0.38,2.56,1.34,2.69,0,0,6.31,2.64,6.15,2.25,369103.21,22016.55,2306.76,13017.34,708.08,41060.7,743.87,0,0,166779.67,2352.23,1771.6,126.1,122115.5,567.17,91.2,47.74,0,0,28.37,48,71.24,35.43,1861.44,60.01,2.55,0.36,10.93,2.74,4.49,3.22,0,0,255.56,7.68,0.51,3.46,1.79,3.59,0,0,6.8,2.84,6.98,2.55
NCS DC60113 Gypsum,3.9,13/05/2024 14:46:01,-2.849,14.3,1754086,310847,818312.45,12000.85,1312.54,6451.09,352.26,18568.45,335.51,0,0,62434.39,881.39,1389.68,98.56,79280.16,371.61,77.96,27.07,1.54,17.75,16.82,30.09,44.25,22.68,1206.26,38.56,1.56,0.25,6.68,2.01,2.86,2.59,0.42,0.31,195,5.93,0.78,2.37,0.32,2.53,0,0,3.73,2.2,4.75,2.09,342511.5,19900.72,2176.55,12189.09,665.58,39724.13,717.77,0,0,155892.67,2200.75,1674.01,118.73,110929.28,519.96,130.08,45.17,2.75,31.69,24.58,43.98,63.58,32.59,1724.64,55.13,1.99,0.32,8.36,2.52,3.56,3.22,0.55,0.41,230.61,7.01,1.05,3.2,0.43,3.37,0,0,4.02,2.37,5.39,2.37
4.01,4,13/05/2024 14:46:01*,-2.83, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,13/05/2024 14:46:01*,-2.84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,13/05/2024 14:46:01*,-2.713, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,13/05/2024 14:46:01*,-1.459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,13/05/2024 14:46:01*,1.44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,13/05/2024 14:46:01*,-1.46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,13/05/2024 14:46:01*,-1.338, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,13/05/2024 14:46:01*,-1.46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,13/05/2024 14:46:01*,-1.078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,13/05/2024 14:46:01*,-0.96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,13/05/2024 14:46:01*,-1.433, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,13/05/2024 14:46:01*,-1.469, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,13/05/2024 14:46:01*,-1.45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,13/05/2024 14:46:01*,-1.243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,13/05/2024 14:46:01*,-1.088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,13/05/2024 14:46:01*,-1.247, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,13/05/2024 14:46:01*,-1.299, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,13/05/2024 14:46:01*,-1.311, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,13/05/2024 14:46:01*,-1.48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,13/05/2024 14:46:01*,-1.706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,13/05/2024 14:46:01*,-1.804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,13/05/2024 14:46:01,-1.855,17.1,935638,266902,864182.05,0,0,8449.15,360.61,124538,1625.13,0,0,0,0,1835.86,116.99,516.06,22.51,91.2,9.12,0,0,6.52,15.02,55.52,13.14,296.84,10.07,0.89,0.15,4.97,1.24,6.24,1.83,0,0,3.22,0.46,7.55,1.21,0.34,1.4,0,0,2.54,1.28,3.05,1.02,286028.05,0,0,15964.35,681.36,266428.49,3476.7,0,0,0,0,2211.49,140.93,722.07,31.5,152.17,15.22,0,0,9.53,21.95,79.77,18.88,424.41,14.4,1.13,0.19,6.22,1.55,7.77,2.28,0,0,3.81,0.54,10.2,1.63,0.45,1.87,0,0,2.74,1.38,3.46,1.16
NCS DC60117 Siliceous Sand and Ore,6.2,13/05/2024 14:46:01,-1.901,16.8,1005219,292991,839890.29,0,0,8871.03,377.95,147981.08,1918.68,0,0,0,0,2108.31,134.03,584.26,24.5,107.7,10.29,7.77,9.71,7.14,16.39,62.3,14.52,329.33,11.23,1.13,0.16,6.41,1.38,8.47,1.94,0,0,4.68,0.55,10.54,1.37,0,0,12.45,44.87,3.49,1.6,3.61,1.14,337525.65,0,0,16761.48,714.12,316581.09,4104.7,0,0,0,0,2539.68,161.45,817.5,34.28,179.7,17.17,13.87,17.33,10.44,23.95,89.52,20.86,470.86,16.06,1.44,0.2,8.02,1.73,10.54,2.41,0,0,5.53,0.65,14.24,1.85,0,0,13.9,50.1,3.76,1.72,4.1,1.29
NCS DC60117 Siliceous Sand and Ore,6.3,13/05/2024 14:46:01,-1.868,16.6,1064247,318004,818169.09,0,0,8896.59,380.74,169372.35,2186.55,0,0,0,0,2370.43,150.41,606.22,25.76,107.76,10.57,0,0,21.88,18.22,63.6,15.55,332.88,11.72,1.26,0.19,5.85,1.52,4.31,2.02,0.12,0.22,5.47,0.61,12.41,1.55,0,0,21.53,48.32,2.53,1.59,5.72,1.32,383707.63,0,0,16809.77,719.39,362344.18,4677.76,0,0,0,0,2855.43,181.18,848.23,36.04,179.8,17.64,0,0,31.98,26.63,91.38,22.34,475.93,16.76,1.6,0.24,7.32,1.9,5.36,2.51,0.16,0.29,6.47,0.72,16.76,2.09,0,0,24.04,53.95,2.73,1.71,6.49,1.5
