Exported at 13/05/2024 13:19:05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy suche 10x15 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
NCS DC60113 Gypsum,3,13/05/2024 10:12:27,-3.185,14.4,1713911,319492,847656.75,7163.98,1103.46,3560.92,228.43,12674.85,249.85,0,0,51940.23,736.12,1311.25,92.33,74242.37,342.23,3.7,0.78,0,0,10.7,27.03,41.51,20.59,1170.57,36.33,1.39,0.23,5.82,1.84,2.19,2.34,0.12,0.32,202.84,5.94,0.25,2.26,0.36,2.32,0,0,4.95,2.44,5.25,1.99,282892.49,11879.86,1829.84,6728.22,431.61,27115.76,534.5,0,0,129689.75,1838.02,1579.54,111.23,103880.38,478.85,6.18,1.3,0,0,15.65,39.51,59.64,29.59,1673.61,51.95,1.77,0.29,7.28,2.31,2.73,2.91,0.16,0.42,239.88,7.03,0.33,3.05,0.48,3.1,0,0,5.33,2.62,5.96,2.26
NCS DC60113 Gypsum,3.1,13/05/2024 10:12:27,-3.192,14.4,1727652,320881,842367.37,7363.62,1132.99,4106.72,252.83,13342.8,260.47,0,0,53637.27,759.66,1304.33,92.37,76274.24,351.77,86.37,25.23,0,0,12.32,27.8,37.05,20.75,1233.99,38.1,1.52,0.25,6.42,1.92,4.15,2.38,0.29,0.3,210.3,6.14,0.43,2.33,0.1,2.42,0,0,5.23,2.25,5.46,1.98,292993.24,12210.92,1878.81,7759.49,477.72,28544.72,557.23,0,0,133927.1,1896.8,1571.21,111.27,106723.38,492.2,144.11,42.1,0,0,18.01,40.62,53.24,29.81,1764.29,54.47,1.93,0.31,8.04,2.41,5.16,2.96,0.39,0.4,248.71,7.26,0.57,3.15,0.13,3.22,0,0,5.63,2.42,6.2,2.24
NCS DC60113 Gypsum,3.2,13/05/2024 10:12:27,-3.241,14.3,1741445,321599,837124.71,7729.76,1151.88,4179.08,258.2,14021.16,270.94,0,0,55968.19,791.94,1341.49,95.02,77950.41,359.97,113.43,26.13,0,0,20.19,28.79,40.9,21.54,1273.74,39.4,1.54,0.25,8.48,2.06,2.41,2.25,0.25,0.31,210.03,6.17,0,0,1.21,2.46,0,0,5.63,2.32,7.39,2.13,303521.09,12818.07,1910.13,7896.22,487.87,29995.95,579.63,0,0,139747.2,1977.41,1615.96,114.47,109068.69,503.68,189.26,43.6,0,0,29.5,42.07,58.77,30.95,1821.12,56.32,1.96,0.32,10.62,2.58,3,2.79,0.33,0.4,248.38,7.3,0,0,1.62,3.28,0,0,6.07,2.5,8.38,2.42
NCS DC60113 Gypsum,3.3,13/05/2024 10:12:27,-3.227,14.3,1753833,321218,830038.59,8373.38,1200.93,4703.52,282.26,14909.02,284.75,0,0,58035.56,820.66,1402.41,98.89,80797.47,372.59,108.6,26.93,0,0,29.15,30.18,42.33,22.35,1326.91,41.17,1.73,0.26,7.69,2.08,3.99,2.47,0,0,206.31,6.15,2.2,2.41,0.89,2.52,0,0,5.72,2.5,4.53,2.09,316776.76,13885.37,1991.47,8887.12,533.32,31895.39,609.18,0,0,144909.22,2049.11,1689.35,119.13,113052.31,521.33,181.2,44.94,0,0,42.6,44.12,60.82,32.11,1897.14,58.86,2.2,0.33,9.62,2.6,4.96,3.08,0,0,243.98,7.27,2.97,3.26,1.19,3.36,0,0,6.17,2.7,5.14,2.37
NCS DC60113 Gypsum,3.4,13/05/2024 10:12:27,-3.263,14.2,1770957,323605,820840.02,9790.17,1239.99,5421.37,311.72,15980.66,301.4,0,0,60625.05,856.74,1443.8,102.24,84105.07,387.86,94.26,27.48,0,0,18.56,31.36,47.55,23.72,1365.27,42.8,1.79,0.27,8.96,2.15,4.48,2.4,0.12,0.35,218.18,6.46,0.14,2.49,1.35,2.6,21.06,83.14,5.31,2.69,6.8,2.23,333981.66,16234.81,2056.25,10243.48,588.99,34187.98,644.79,0,0,151374.93,2139.2,1739.21,123.16,117680.33,542.7,157.27,45.84,0,0,27.13,45.84,68.33,34.08,1951.99,61.19,2.28,0.34,11.21,2.69,5.58,2.99,0.15,0.47,258.02,7.63,0.19,3.36,1.8,3.47,23.52,92.82,5.72,2.9,7.71,2.53
NCS DC60113 Gypsum,3.5,13/05/2024 10:12:27,-3.225,14.2,1775854,323578,818626.34,9526.65,1250.92,5451.74,314.66,16478.93,308.63,0,0,61732.36,872.03,1519.7,106.71,84872.31,391.66,71.79,27.79,0,0,11.64,31.41,51.84,24.1,1402.54,43.73,1.75,0.27,7.4,2.11,2.57,2.63,0.26,0.32,216.43,6.43,3.27,2.54,0,0,10.6,84.13,5.42,2.43,6.46,2.23,338593.82,15797.82,2074.37,10300.85,594.53,35253.94,660.27,0,0,154139.77,2177.37,1830.64,128.55,118753.85,548.01,119.79,46.37,0,0,17.01,45.9,74.49,34.62,2005.27,62.53,2.22,0.35,9.26,2.65,3.19,3.27,0.34,0.42,255.95,7.6,4.42,3.43,0,0,11.83,93.93,5.84,2.62,7.33,2.53
NCS DC60113 Gypsum,3.6,13/05/2024 10:12:27,-3.094,14.2,1772934,321762,817015.61,10263.47,1258.42,5515.34,317.29,17001.92,315.96,0,0,62226.99,878.9,1498.66,105.78,84683.01,391.61,100.72,28.52,0,0,15.17,31.72,41.54,23.73,1392.13,43.55,1.65,0.27,8.42,2.17,1.32,2.48,0,0,220.91,6.53,0,0,1.09,2.65,0,0,6.05,2.77,6,2.21,342013.18,17019.66,2086.8,10421.02,599.51,36372.79,675.95,0,0,155374.8,2194.53,1805.3,127.43,118488.99,547.94,168.05,47.58,0,0,22.17,46.37,59.68,34.1,1990.39,62.27,2.1,0.34,10.55,2.71,1.65,3.09,0,0,261.24,7.72,0,0,1.45,3.53,0,0,6.52,2.98,6.81,2.5
NCS DC60113 Gypsum,3.7,13/05/2024 10:12:27,-2.99,14.2,1763318,318974,820766.75,10158.1,1263.02,5689.41,323.26,16966.93,314.24,0,0,61443.49,867.83,1446.27,102.05,81821.13,380,57.07,27.05,0,0,16.02,30.41,44.19,22.86,1345.07,41.92,1.61,0.26,6.92,2.1,4.91,2.65,0.52,0.32,220.1,6.47,1.15,2.49,0.04,2.53,0,0,4.68,2.22,5.63,2.1,335934.18,16844.93,2094.44,10749.93,610.79,36297.95,672.27,0,0,153418.47,2166.88,1742.18,122.93,114484.62,531.69,95.22,45.14,0,0,23.42,44.45,63.5,32.85,1923.11,59.93,2.05,0.33,8.66,2.62,6.11,3.3,0.69,0.42,260.29,7.65,1.56,3.36,0.05,3.37,0,0,5.04,2.39,6.39,2.38
NCS DC60113 Gypsum,3.8,13/05/2024 10:12:27,-2.94,14.3,1753709,314947,823272.79,10621.96,1263.33,5870.1,328.16,17320.83,317.91,0,0,60550.38,855.34,1363.02,96.88,79418.99,370.15,63.77,26.68,0,0,15.49,29.85,39.31,22.14,1237.37,39.09,1.87,0.27,7.58,1.99,5.49,2.32,0,0,200.43,6.03,1.94,2.37,0,0,0,0,3.92,2.5,4.76,2.09,331937.06,17614.14,2094.95,11091.34,620.06,37055.06,680.12,0,0,151188.48,2135.69,1641.89,116.7,111123.53,517.91,106.4,44.52,0,0,22.64,43.62,56.48,31.81,1769.13,55.89,2.38,0.34,9.49,2.49,6.83,2.88,0,0,237.03,7.13,2.62,3.2,0,0,0,0,4.22,2.69,5.4,2.37
NCS DC60113 Gypsum,3.9,13/05/2024 10:12:27,-2.933,14.4,1730748,309422,829404.57,10594.71,1226.32,6099.83,333.34,17340.93,316.42,0,0,58601.58,828.28,1356.76,95.74,75142.86,352.62,83.02,26.31,0,0,12.26,28.74,36.07,21.34,1120.38,35.85,1.33,0.24,5.38,1.95,4.51,2.58,0.59,0.29,184.04,5.62,0.52,2.27,1.77,2.46,0,0,3.29,2.01,5.59,2.03,321345.17,17568.96,2033.58,11525.41,629.84,37098.06,676.94,0,0,146322.5,2068.14,1634.36,115.33,105140.35,493.39,138.52,43.9,0,0,17.92,42.01,51.83,30.66,1601.86,51.25,1.69,0.31,6.73,2.44,5.61,3.21,0.78,0.38,217.64,6.65,0.7,3.07,2.37,3.29,0,0,3.54,2.16,6.35,2.31
4.01,4,13/05/2024 10:12:27*,-2.896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,13/05/2024 10:12:27*,-2.863, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,13/05/2024 10:12:27*,-2.612, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,13/05/2024 10:12:27*,-0.134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,13/05/2024 10:12:27*,0.037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,13/05/2024 10:12:27*,-1.531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,13/05/2024 10:12:27*,-1.194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,13/05/2024 10:12:27*,-1.414, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,13/05/2024 10:12:27*,-0.88, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,13/05/2024 10:12:27*,-1.152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,13/05/2024 10:12:27*,-1.484, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,13/05/2024 10:12:27*,-1.451, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,13/05/2024 10:12:27*,-1.344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,13/05/2024 10:12:27*,-1.114, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,13/05/2024 10:12:27*,-1.115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,13/05/2024 10:12:27*,-1.258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,13/05/2024 10:12:27*,-1.281, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,13/05/2024 10:12:27*,-1.36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,13/05/2024 10:12:27*,-1.46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,13/05/2024 10:12:27*,-1.735, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,13/05/2024 10:12:27*,-1.817, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,13/05/2024 10:12:27,-1.854,17.1,933030,274702,864517.91,167.81,863.96,7809.41,336.65,124642.01,1626.19,0,0,0,0,1843.27,117.42,510.47,22.47,89.12,8.96,2.12,8.94,15.78,15.36,47.29,12.59,325.39,10.81,1.03,0.15,4.45,1.18,6,1.73,0.1,0.17,3.66,0.47,7.97,1.19,0,0,0,0,3.3,1.33,2.92,1.01,285364.67,278.27,1432.68,14755.59,636.08,266651,3478.96,0,0,0,0,2220.41,141.44,714.25,31.44,148.7,14.94,3.79,15.96,23.06,22.45,67.94,18.09,465.23,15.46,1.31,0.19,5.57,1.48,7.47,2.16,0.13,0.23,4.33,0.56,10.76,1.61,0,0,0,0,3.56,1.44,3.31,1.14
NCS DC60117 Siliceous Sand and Ore,6.2,13/05/2024 10:12:27,-1.857,16.8,998253,299515,841590.03,0,0,8145.09,350.72,147019.1,1906.43,0,0,0,0,2130.68,135.28,554.46,23.87,87.74,8.96,0,0,19.02,16.76,62.31,14.45,334.23,11.37,1.16,0.17,5.72,1.37,5.88,1.94,0,0,4.28,0.54,11.01,1.39,0,0,21.75,44.41,3.65,1.61,3.91,1.19,334065.46,0,0,15389.84,662.67,314523.09,4078.49,0,0,0,0,2566.62,162.96,775.8,33.4,146.39,14.94,0,0,27.8,24.5,89.53,20.76,477.86,16.26,1.47,0.22,7.16,1.72,7.32,2.42,0,0,5.06,0.64,14.88,1.88,0,0,24.28,49.58,3.93,1.74,4.44,1.35
NCS DC60117 Siliceous Sand and Ore,6.3,13/05/2024 10:12:27,-1.813,16.6,1055574,324540,820778.67,0,0,8422.55,361.83,167297.31,2160.32,0,0,0,0,2319.71,147.1,594.96,25.16,108.9,10.44,0.62,10.3,34.86,18.15,74.93,16.16,282.65,10.32,1.57,0.2,6.12,1.48,5.07,1.98,0.28,0.22,5.7,0.64,11.85,1.55,0,0,46.78,47.51,2.81,1.56,4.66,1.37,378291.03,0,0,15914.08,683.66,357904.97,4621.65,0,0,0,0,2794.33,177.2,832.48,35.21,181.7,17.41,1.11,18.39,50.95,26.53,107.66,23.23,404.12,14.75,1.99,0.25,7.66,1.85,6.31,2.47,0.37,0.29,6.74,0.75,16.01,2.1,0,0,52.23,53.04,3.03,1.68,5.29,1.56
